"Plot Title: 20141996-in lab"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20141996, SEN S/N: 20141996)","Temp, °C (LGR S/N: 20141996, SEN S/N: 20141996)","Coupler Attached (LGR S/N: 20141996)","Host Connected (LGR S/N: 20141996)","Stopped (LGR S/N: 20141996)","End Of File (LGR S/N: 20141996)"
80,05/10/22,10:35:00  PM,10.19,14.52,,,,
81,05/10/22,10:40:00  PM,10.20,14.54,,,,
82,05/10/22,10:45:00  PM,10.17,14.56,,,,
83,05/10/22,10:50:00  PM,10.17,14.58,,,,
84,05/10/22,10:55:00  PM,10.17,14.60,,,,
85,05/10/22,11:00:00  PM,10.19,14.62,,,,
86,05/10/22,11:05:00  PM,10.17,14.64,,,,
87,05/10/22,11:10:00  PM,10.16,14.66,,,,
88,05/10/22,11:15:00  PM,10.16,14.68,,,,
89,05/10/22,11:20:00  PM,10.16,14.70,,,,
90,05/10/22,11:25:00  PM,10.15,14.72,,,,
91,05/10/22,11:30:00  PM,10.16,14.74,,,,
92,05/10/22,11:35:00  PM,10.15,14.76,,,,
93,05/10/22,11:40:00  PM,10.14,14.78,,,,
94,05/10/22,11:45:00  PM,10.14,14.80,,,,
95,05/10/22,11:50:00  PM,10.12,14.82,,,,
96,05/10/22,11:55:00  PM,10.13,14.84,,,,
97,05/11/22,12:00:00  AM,10.13,14.86,,,,
98,05/11/22,12:05:00  AM,10.12,14.88,,,,
99,05/11/22,12:10:00  AM,10.12,14.88,,,,
100,05/11/22,12:15:00  AM,10.13,14.90,,,,
101,05/11/22,12:20:00  AM,10.11,14.92,,,,
102,05/11/22,12:25:00  AM,10.10,14.94,,,,
103,05/11/22,12:30:00  AM,10.10,14.96,,,,
104,05/11/22,12:35:00  AM,10.10,14.98,,,,
105,05/11/22,12:40:00  AM,10.10,15.00,,,,
106,05/11/22,12:45:00  AM,10.09,15.02,,,,
107,05/11/22,12:50:00  AM,10.09,15.04,,,,
108,05/11/22,12:55:00  AM,10.09,15.04,,,,
109,05/11/22,01:00:00  AM,10.08,15.06,,,,
110,05/11/22,01:05:00  AM,10.08,15.08,,,,
111,05/11/22,01:10:00  AM,10.08,15.10,,,,
112,05/11/22,01:15:00  AM,10.08,15.12,,,,
113,05/11/22,01:20:00  AM,10.06,15.14,,,,
114,05/11/22,01:25:00  AM,10.06,15.16,,,,
115,05/11/22,01:30:00  AM,10.06,15.16,,,,
116,05/11/22,01:35:00  AM,10.04,15.18,,,,
117,05/11/22,01:40:00  AM,10.05,15.20,,,,
118,05/11/22,01:45:00  AM,10.03,15.22,,,,
119,05/11/22,01:50:00  AM,10.05,15.22,,,,
120,05/11/22,01:55:00  AM,10.05,15.24,,,,
121,05/11/22,02:00:00  AM,10.03,15.26,,,,
122,05/11/22,02:05:00  AM,10.04,15.28,,,,
123,05/11/22,02:10:00  AM,10.03,15.28,,,,
124,05/11/22,02:15:00  AM,10.03,15.30,,,,
125,05/11/22,02:20:00  AM,10.01,15.32,,,,
126,05/11/22,02:25:00  AM,10.02,15.34,,,,
127,05/11/22,02:30:00  AM,10.02,15.34,,,,
128,05/11/22,02:35:00  AM,10.02,15.36,,,,
129,05/11/22,02:40:00  AM,10.01,15.38,,,,
130,05/11/22,02:45:00  AM,10.01,15.40,,,,
131,05/11/22,02:50:00  AM,10.01,15.40,,,,
132,05/11/22,02:55:00  AM,10.00,15.42,,,,
133,05/11/22,03:00:00  AM,10.00,15.44,,,,
134,05/11/22,03:05:00  AM,10.01,15.44,,,,
135,05/11/22,03:10:00  AM,9.99,15.46,,,,
136,05/11/22,03:15:00  AM,9.99,15.48,,,,
137,05/11/22,03:20:00  AM,10.00,15.48,,,,
138,05/11/22,03:25:00  AM,9.99,15.50,,,,
139,05/11/22,03:30:00  AM,9.98,15.52,,,,
140,05/11/22,03:35:00  AM,9.98,15.52,,,,
141,05/11/22,03:40:00  AM,9.98,15.54,,,,
142,05/11/22,03:45:00  AM,9.98,15.56,,,,
143,05/11/22,03:50:00  AM,9.97,15.56,,,,
144,05/11/22,03:55:00  AM,9.98,15.58,,,,
145,05/11/22,04:00:00  AM,9.97,15.58,,,,
146,05/11/22,04:05:00  AM,9.98,15.60,,,,
147,05/11/22,04:10:00  AM,9.96,15.60,,,,
148,05/11/22,04:15:00  AM,9.98,15.62,,,,
149,05/11/22,04:20:00  AM,9.94,15.64,,,,
150,05/11/22,04:25:00  AM,9.94,15.64,,,,
151,05/11/22,04:30:00  AM,9.94,15.66,,,,
152,05/11/22,04:35:00  AM,9.94,15.66,,,,
153,05/11/22,04:40:00  AM,9.94,15.68,,,,
154,05/11/22,04:45:00  AM,9.96,15.68,,,,
155,05/11/22,04:50:00  AM,9.93,15.70,,,,
156,05/11/22,04:55:00  AM,9.93,15.70,,,,
157,05/11/22,05:00:00  AM,9.92,15.72,,,,
158,05/11/22,05:05:00  AM,9.93,15.72,,,,
159,05/11/22,05:10:00  AM,9.93,15.74,,,,
160,05/11/22,05:15:00  AM,9.93,15.76,,,,
161,05/11/22,05:20:00  AM,9.92,15.76,,,,
162,05/11/22,05:25:00  AM,9.93,15.76,,,,
163,05/11/22,05:30:00  AM,9.92,15.78,,,,
164,05/11/22,05:35:00  AM,9.92,15.78,,,,
165,05/11/22,05:40:00  AM,9.91,15.80,,,,
166,05/11/22,05:45:00  AM,9.91,15.80,,,,
167,05/11/22,05:50:00  AM,9.93,15.82,,,,
168,05/11/22,05:55:00  AM,9.91,15.82,,,,
169,05/11/22,06:00:00  AM,9.91,15.82,,,,
170,05/11/22,06:05:00  AM,9.92,15.84,,,,
171,05/11/22,06:10:00  AM,9.91,15.84,,,,
172,05/11/22,06:15:00  AM,9.92,15.86,,,,
173,05/11/22,06:20:00  AM,9.92,15.86,,,,
174,05/11/22,06:25:00  AM,9.92,15.88,,,,
175,05/11/22,06:30:00  AM,9.90,15.88,,,,
176,05/11/22,06:35:00  AM,9.90,15.88,,,,
177,05/11/22,06:40:00  AM,9.89,15.90,,,,
178,05/11/22,06:45:00  AM,9.90,15.90,,,,
179,05/11/22,06:50:00  AM,9.89,15.92,,,,
180,05/11/22,06:55:00  AM,9.89,15.92,,,,
181,05/11/22,07:00:00  AM,9.90,15.92,,,,
182,05/11/22,07:05:00  AM,9.90,15.94,,,,
183,05/11/22,07:10:00  AM,9.89,15.94,,,,
184,05/11/22,07:15:00  AM,9.90,15.94,,,,
185,05/11/22,07:20:00  AM,9.89,15.96,,,,
186,05/11/22,07:25:00  AM,9.88,15.96,,,,
187,05/11/22,07:30:00  AM,9.86,15.96,,,,
188,05/11/22,07:35:00  AM,9.86,15.96,,,,
189,05/11/22,07:40:00  AM,9.83,15.98,,,,
190,05/11/22,07:45:00  AM,9.85,15.98,,,,
191,05/11/22,07:50:00  AM,9.83,15.98,,,,
192,05/11/22,07:55:00  AM,9.85,16.00,,,,
193,05/11/22,08:00:00  AM,9.83,16.00,,,,
194,05/11/22,08:05:00  AM,9.82,16.00,,,,
195,05/11/22,08:10:00  AM,9.82,16.02,,,,
196,05/11/22,08:15:00  AM,9.80,16.02,,,,
197,05/11/22,08:20:00  AM,9.81,16.04,,,,
198,05/11/22,08:25:00  AM,9.81,16.04,,,,
199,05/11/22,08:30:00  AM,9.80,16.06,,,,
200,05/11/22,08:35:00  AM,9.81,16.06,,,,
201,05/11/22,08:40:00  AM,9.80,16.08,,,,
202,05/11/22,08:45:00  AM,9.80,16.08,,,,
203,05/11/22,08:50:00  AM,9.80,16.10,,,,
204,05/11/22,08:55:00  AM,9.81,16.12,,,,
205,05/11/22,09:00:00  AM,9.79,16.12,,,,
206,05/11/22,09:05:00  AM,9.81,16.14,,,,
207,05/11/22,09:10:00  AM,9.80,16.12,,,,
208,05/11/22,09:15:00  AM,9.80,16.14,,,,
209,05/11/22,09:20:00  AM,9.81,16.14,,,,
210,05/11/22,09:25:00  AM,9.80,16.16,,,,
211,05/11/22,09:30:00  AM,9.79,16.16,,,,
212,05/11/22,09:35:00  AM,9.79,16.16,,,,
213,05/11/22,09:40:00  AM,9.79,16.18,,,,
214,05/11/22,09:45:00  AM,9.78,16.18,,,,
215,05/11/22,09:50:00  AM,9.81,16.20,,,,
216,05/11/22,09:55:00  AM,9.79,16.20,,,,
217,05/11/22,10:00:00  AM,9.79,16.22,,,,
218,05/11/22,10:05:00  AM,9.79,16.22,,,,
219,05/11/22,10:10:00  AM,9.78,16.24,,,,
220,05/11/22,10:15:00  AM,9.78,16.24,,,,
221,05/11/22,10:20:00  AM,9.77,16.26,,,,
222,05/11/22,10:25:00  AM,9.77,16.26,,,,
223,05/11/22,10:30:00  AM,9.77,16.28,,,,
224,05/11/22,10:35:00  AM,9.79,16.28,,,,
225,05/11/22,10:40:00  AM,9.77,16.30,,,,
226,05/11/22,10:45:00  AM,9.78,16.30,,,,
227,05/11/22,10:50:00  AM,9.77,16.30,,,,
228,05/11/22,10:55:00  AM,9.77,16.30,,,,
229,05/11/22,11:00:00  AM,9.76,16.32,,,,
230,05/11/22,11:05:00  AM,9.74,16.32,,,,
231,05/11/22,11:10:00  AM,9.75,16.34,,,,
232,05/11/22,11:15:00  AM,9.75,16.36,,,,
233,05/11/22,11:20:00  AM,9.76,16.36,,,,
234,05/11/22,11:25:00  AM,9.75,16.38,,,,
235,05/11/22,11:30:00  AM,9.74,16.38,,,,
236,05/11/22,11:35:00  AM,9.75,16.40,,,,
237,05/11/22,11:40:00  AM,9.74,16.40,,,,
238,05/11/22,11:45:00  AM,9.73,16.42,,,,
239,05/11/22,11:50:00  AM,9.73,16.42,,,,
240,05/11/22,11:55:00  AM,9.71,16.44,,,,
241,05/11/22,12:00:00  PM,9.73,16.44,,,,
242,05/11/22,12:05:00  PM,9.73,16.46,,,,
243,05/11/22,12:10:00  PM,9.73,16.46,,,,
244,05/11/22,12:15:00  PM,9.73,16.48,,,,
245,05/11/22,12:20:00  PM,9.73,16.48,,,,
246,05/11/22,12:25:00  PM,9.71,16.50,,,,
247,05/11/22,12:30:00  PM,9.71,16.50,,,,
248,05/11/22,12:35:00  PM,9.71,16.52,,,,
249,05/11/22,12:40:00  PM,9.71,16.52,,,,
250,05/11/22,12:45:00  PM,9.70,16.54,,,,
251,05/11/22,12:50:00  PM,9.68,16.54,,,,
252,05/11/22,12:55:00  PM,9.70,16.56,,,,
253,05/11/22,01:00:00  PM,9.71,16.58,,,,
254,05/11/22,01:05:00  PM,9.69,16.58,,,,
255,05/11/22,01:10:00  PM,9.69,16.60,,,,
256,05/11/22,01:15:00  PM,9.69,16.62,,,,
257,05/11/22,01:20:00  PM,9.69,16.62,,,,
258,05/11/22,01:25:00  PM,9.69,16.64,,,,
259,05/11/22,01:30:00  PM,9.68,16.64,,,,
260,05/11/22,01:35:00  PM,9.68,16.66,,,,
261,05/11/22,01:40:00  PM,9.68,16.68,,,,
262,05/11/22,01:45:00  PM,9.68,16.68,,,,
263,05/11/22,01:50:00  PM,9.67,16.70,,,,
264,05/11/22,01:55:00  PM,9.67,16.70,,,,
265,05/11/22,02:00:00  PM,9.67,16.72,,,,
266,05/11/22,02:05:00  PM,9.68,16.72,,,,
267,05/11/22,02:10:00  PM,9.66,16.74,,,,
268,05/11/22,02:15:00  PM,9.67,16.76,,,,
269,05/11/22,02:20:00  PM,9.65,16.76,,,,
270,05/11/22,02:25:00  PM,9.66,16.78,,,,
271,05/11/22,02:30:00  PM,9.65,16.78,,,,
272,05/11/22,02:35:00  PM,9.66,16.80,,,,
273,05/11/22,02:40:00  PM,9.65,16.80,,,,
274,05/11/22,02:45:00  PM,9.64,16.82,,,,
275,05/11/22,02:50:00  PM,9.64,16.84,,,,
276,05/11/22,02:55:00  PM,9.63,16.84,,,,
277,05/11/22,03:00:00  PM,9.64,16.84,,,,
278,05/11/22,03:05:00  PM,9.62,16.84,,,,
279,05/11/22,03:10:00  PM,9.62,16.84,,,,
280,05/11/22,03:15:00  PM,9.63,16.84,,,,
281,05/11/22,03:20:00  PM,9.64,16.86,,,,
282,05/11/22,03:25:00  PM,9.62,16.86,,,,
283,05/11/22,03:30:00  PM,9.64,16.86,,,,
284,05/11/22,03:35:00  PM,9.64,16.88,,,,
285,05/11/22,03:40:00  PM,9.64,16.88,,,,
286,05/11/22,03:45:00  PM,9.64,16.88,,,,
287,05/11/22,03:50:00  PM,9.62,16.88,,,,
288,05/11/22,03:55:00  PM,9.64,16.88,,,,
289,05/11/22,04:00:00  PM,9.63,16.88,,,,
290,05/11/22,04:05:00  PM,9.64,16.90,,,,
291,05/11/22,04:09:47  PM,,,Logged,,,
292,05/11/22,04:09:49  PM,,,,Logged,,
293,05/11/22,04:10:00  PM,10.42,16.90,,,,
294,05/11/22,04:10:01  PM,,,,,Logged,Logged
