"Plot Title: 2022spring-20342001-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20342001, SEN S/N: 20342001)","Temp, °C (LGR S/N: 20342001, SEN S/N: 20342001)","Coupler Attached (LGR S/N: 20342001)","Host Connected (LGR S/N: 20342001)","Stopped (LGR S/N: 20342001)","End Of File (LGR S/N: 20342001)"
106,05/27/22,12:45:00  AM,10.68,13.84,,,,
107,05/27/22,12:50:00  AM,10.70,13.80,,,,
108,05/27/22,12:55:00  AM,10.72,13.78,,,,
109,05/27/22,01:00:00  AM,10.69,13.76,,,,
110,05/27/22,01:05:00  AM,10.64,13.76,,,,
111,05/27/22,01:10:00  AM,10.67,13.72,,,,
112,05/27/22,01:15:00  AM,10.68,13.70,,,,
113,05/27/22,01:20:00  AM,10.70,13.66,,,,
114,05/27/22,01:25:00  AM,10.69,13.64,,,,
115,05/27/22,01:30:00  AM,10.67,13.62,,,,
116,05/27/22,01:35:00  AM,10.66,13.58,,,,
117,05/27/22,01:40:00  AM,10.63,13.56,,,,
118,05/27/22,01:45:00  AM,10.65,13.50,,,,
119,05/27/22,01:50:00  AM,10.71,13.46,,,,
120,05/27/22,01:55:00  AM,10.71,13.46,,,,
121,05/27/22,02:00:00  AM,10.72,13.42,,,,
122,05/27/22,02:05:00  AM,10.81,13.36,,,,
123,05/27/22,02:10:00  AM,10.76,13.36,,,,
124,05/27/22,02:15:00  AM,10.75,13.34,,,,
125,05/27/22,02:20:00  AM,10.81,13.32,,,,
126,05/27/22,02:25:00  AM,10.82,13.32,,,,
127,05/27/22,02:30:00  AM,10.74,13.34,,,,
128,05/27/22,02:35:00  AM,10.77,13.32,,,,
129,05/27/22,02:40:00  AM,10.73,13.28,,,,
130,05/27/22,02:45:00  AM,10.74,13.26,,,,
131,05/27/22,02:50:00  AM,10.70,13.26,,,,
132,05/27/22,02:55:00  AM,10.72,13.26,,,,
133,05/27/22,03:00:00  AM,10.63,13.26,,,,
134,05/27/22,03:05:00  AM,10.74,13.24,,,,
135,05/27/22,03:10:00  AM,10.74,13.24,,,,
136,05/27/22,03:15:00  AM,10.72,13.22,,,,
137,05/27/22,03:20:00  AM,10.80,13.22,,,,
138,05/27/22,03:25:00  AM,10.75,13.18,,,,
139,05/27/22,03:30:00  AM,10.75,13.16,,,,
140,05/27/22,03:35:00  AM,10.72,13.14,,,,
141,05/27/22,03:40:00  AM,10.77,13.12,,,,
142,05/27/22,03:45:00  AM,10.74,13.10,,,,
143,05/27/22,03:50:00  AM,10.74,13.06,,,,
144,05/27/22,03:55:00  AM,10.73,13.04,,,,
145,05/27/22,04:00:00  AM,10.72,13.02,,,,
146,05/27/22,04:05:00  AM,10.69,13.00,,,,
147,05/27/22,04:10:00  AM,10.74,13.00,,,,
148,05/27/22,04:15:00  AM,10.74,13.00,,,,
149,05/27/22,04:20:00  AM,10.72,12.98,,,,
150,05/27/22,04:25:00  AM,10.71,12.98,,,,
151,05/27/22,04:30:00  AM,10.73,12.94,,,,
152,05/27/22,04:35:00  AM,10.72,12.92,,,,
153,05/27/22,04:40:00  AM,10.71,12.90,,,,
154,05/27/22,04:45:00  AM,10.71,12.88,,,,
155,05/27/22,04:50:00  AM,10.77,12.88,,,,
156,05/27/22,04:55:00  AM,10.73,12.88,,,,
157,05/27/22,05:00:00  AM,10.83,12.84,,,,
158,05/27/22,05:05:00  AM,10.77,12.80,,,,
159,05/27/22,05:10:00  AM,10.82,12.80,,,,
160,05/27/22,05:15:00  AM,10.85,12.64,,,,
161,05/27/22,05:20:00  AM,10.89,12.68,,,,
162,05/27/22,05:25:00  AM,10.80,12.66,,,,
163,05/27/22,05:30:00  AM,10.90,12.54,,,,
164,05/27/22,05:35:00  AM,11.08,12.50,,,,
165,05/27/22,05:40:00  AM,10.86,12.54,,,,
166,05/27/22,05:45:00  AM,10.90,12.46,,,,
167,05/27/22,05:50:00  AM,10.91,12.48,,,,
168,05/27/22,05:55:00  AM,10.92,12.48,,,,
169,05/27/22,06:00:00  AM,10.94,12.40,,,,
170,05/27/22,06:05:00  AM,10.98,12.38,,,,
171,05/27/22,06:10:00  AM,10.94,12.40,,,,
172,05/27/22,06:15:00  AM,10.89,12.38,,,,
173,05/27/22,06:20:00  AM,10.90,12.42,,,,
174,05/27/22,06:25:00  AM,10.89,12.42,,,,
175,05/27/22,06:30:00  AM,10.96,12.40,,,,
176,05/27/22,06:35:00  AM,10.95,12.38,,,,
177,05/27/22,06:40:00  AM,10.98,12.38,,,,
178,05/27/22,06:45:00  AM,10.94,12.40,,,,
179,05/27/22,06:50:00  AM,10.99,12.40,,,,
180,05/27/22,06:55:00  AM,10.99,12.40,,,,
181,05/27/22,07:00:00  AM,11.08,12.34,,,,
182,05/27/22,07:05:00  AM,11.06,12.36,,,,
183,05/27/22,07:10:00  AM,10.94,12.40,,,,
184,05/27/22,07:15:00  AM,11.02,12.40,,,,
185,05/27/22,07:20:00  AM,10.99,12.40,,,,
186,05/27/22,07:25:00  AM,10.93,12.42,,,,
187,05/27/22,07:30:00  AM,10.95,12.44,,,,
188,05/27/22,07:35:00  AM,10.84,12.46,,,,
189,05/27/22,07:40:00  AM,10.38,13.30,,,,
190,05/27/22,07:45:00  AM,9.97,15.52,,,,
191,05/27/22,07:50:00  AM,9.99,15.70,,,,
192,05/27/22,07:55:00  AM,9.98,15.78,,,,
193,05/27/22,08:00:00  AM,9.97,15.78,,,,
194,05/27/22,08:05:00  AM,9.95,15.78,,,,
195,05/27/22,08:10:00  AM,9.93,15.78,,,,
196,05/27/22,08:15:00  AM,9.91,15.78,,,,
197,05/27/22,08:20:00  AM,9.88,15.80,,,,
198,05/27/22,08:25:00  AM,9.87,15.84,,,,
199,05/27/22,08:30:00  AM,9.84,15.90,,,,
200,05/27/22,08:35:00  AM,9.82,15.94,,,,
201,05/27/22,08:40:00  AM,9.82,16.00,,,,
202,05/27/22,08:45:00  AM,9.79,16.08,,,,
203,05/27/22,08:50:00  AM,9.77,16.14,,,,
204,05/27/22,08:55:00  AM,9.74,16.22,,,,
205,05/27/22,09:00:00  AM,9.68,16.48,,,,
206,05/27/22,09:04:29  AM,,,Logged,,,
207,05/27/22,09:04:32  AM,,,,Logged,,
208,05/27/22,09:05:00  AM,9.51,17.18,,,,
209,05/27/22,09:05:02  AM,,,,,Logged,Logged
