"Plot Title: 2022spring-20305448-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20305448, SEN S/N: 20305448)","Temp, °C (LGR S/N: 20305448, SEN S/N: 20305448)","Coupler Attached (LGR S/N: 20305448)","Host Connected (LGR S/N: 20305448)","Stopped (LGR S/N: 20305448)","End Of File (LGR S/N: 20305448)"
91,05/26/22,11:30:00  PM,10.68,14.36,,,,
92,05/26/22,11:35:00  PM,10.67,14.30,,,,
93,05/26/22,11:40:00  PM,10.68,14.20,,,,
94,05/26/22,11:45:00  PM,10.69,14.16,,,,
95,05/26/22,11:50:00  PM,10.65,14.16,,,,
96,05/26/22,11:55:00  PM,10.64,14.14,,,,
97,05/27/22,12:00:00  AM,10.65,14.12,,,,
98,05/27/22,12:05:00  AM,10.66,14.06,,,,
99,05/27/22,12:10:00  AM,10.69,14.02,,,,
100,05/27/22,12:15:00  AM,10.73,13.94,,,,
101,05/27/22,12:20:00  AM,10.75,13.92,,,,
102,05/27/22,12:25:00  AM,10.74,13.90,,,,
103,05/27/22,12:30:00  AM,10.73,13.90,,,,
104,05/27/22,12:35:00  AM,10.73,13.90,,,,
105,05/27/22,12:40:00  AM,10.73,13.84,,,,
106,05/27/22,12:45:00  AM,10.74,13.80,,,,
107,05/27/22,12:50:00  AM,10.77,13.76,,,,
108,05/27/22,12:55:00  AM,10.76,13.74,,,,
109,05/27/22,01:00:00  AM,10.76,13.74,,,,
110,05/27/22,01:05:00  AM,10.74,13.74,,,,
111,05/27/22,01:10:00  AM,10.77,13.70,,,,
112,05/27/22,01:15:00  AM,10.77,13.68,,,,
113,05/27/22,01:20:00  AM,10.77,13.64,,,,
114,05/27/22,01:25:00  AM,10.78,13.62,,,,
115,05/27/22,01:30:00  AM,10.80,13.60,,,,
116,05/27/22,01:35:00  AM,10.84,13.56,,,,
117,05/27/22,01:40:00  AM,10.84,13.52,,,,
118,05/27/22,01:45:00  AM,10.80,13.48,,,,
119,05/27/22,01:50:00  AM,10.76,13.44,,,,
120,05/27/22,01:55:00  AM,10.79,13.42,,,,
121,05/27/22,02:00:00  AM,10.81,13.38,,,,
122,05/27/22,02:05:00  AM,10.84,13.32,,,,
123,05/27/22,02:10:00  AM,10.87,13.34,,,,
124,05/27/22,02:15:00  AM,10.85,13.30,,,,
125,05/27/22,02:20:00  AM,10.89,13.28,,,,
126,05/27/22,02:25:00  AM,10.91,13.28,,,,
127,05/27/22,02:30:00  AM,10.88,13.30,,,,
128,05/27/22,02:35:00  AM,10.85,13.30,,,,
129,05/27/22,02:40:00  AM,10.84,13.24,,,,
130,05/27/22,02:45:00  AM,10.81,13.24,,,,
131,05/27/22,02:50:00  AM,10.76,13.22,,,,
132,05/27/22,02:55:00  AM,10.78,13.22,,,,
133,05/27/22,03:00:00  AM,10.76,13.24,,,,
134,05/27/22,03:05:00  AM,10.76,13.24,,,,
135,05/27/22,03:10:00  AM,10.76,13.22,,,,
136,05/27/22,03:15:00  AM,10.76,13.20,,,,
137,05/27/22,03:20:00  AM,10.76,13.18,,,,
138,05/27/22,03:25:00  AM,10.76,13.16,,,,
139,05/27/22,03:30:00  AM,10.76,13.14,,,,
140,05/27/22,03:35:00  AM,10.76,13.12,,,,
141,05/27/22,03:40:00  AM,10.76,13.10,,,,
142,05/27/22,03:45:00  AM,10.77,13.08,,,,
143,05/27/22,03:50:00  AM,10.80,13.06,,,,
144,05/27/22,03:55:00  AM,10.80,13.04,,,,
145,05/27/22,04:00:00  AM,10.76,12.98,,,,
146,05/27/22,04:05:00  AM,10.78,12.98,,,,
147,05/27/22,04:10:00  AM,10.75,12.98,,,,
148,05/27/22,04:15:00  AM,10.73,12.98,,,,
149,05/27/22,04:20:00  AM,10.77,12.96,,,,
150,05/27/22,04:25:00  AM,10.76,12.94,,,,
151,05/27/22,04:30:00  AM,10.80,12.92,,,,
152,05/27/22,04:35:00  AM,10.79,12.90,,,,
153,05/27/22,04:40:00  AM,10.79,12.88,,,,
154,05/27/22,04:45:00  AM,10.78,12.88,,,,
155,05/27/22,04:50:00  AM,10.79,12.86,,,,
156,05/27/22,04:55:00  AM,10.76,12.84,,,,
157,05/27/22,05:00:00  AM,10.75,12.80,,,,
158,05/27/22,05:05:00  AM,10.75,12.78,,,,
159,05/27/22,05:10:00  AM,10.75,12.76,,,,
160,05/27/22,05:15:00  AM,10.80,12.60,,,,
161,05/27/22,05:20:00  AM,10.85,12.66,,,,
162,05/27/22,05:25:00  AM,10.86,12.60,,,,
163,05/27/22,05:30:00  AM,10.93,12.48,,,,
164,05/27/22,05:35:00  AM,10.97,12.48,,,,
165,05/27/22,05:40:00  AM,10.93,12.52,,,,
166,05/27/22,05:45:00  AM,10.97,12.42,,,,
167,05/27/22,05:50:00  AM,10.96,12.46,,,,
168,05/27/22,05:55:00  AM,10.95,12.44,,,,
169,05/27/22,06:00:00  AM,10.97,12.34,,,,
170,05/27/22,06:05:00  AM,11.01,12.36,,,,
171,05/27/22,06:10:00  AM,11.06,12.36,,,,
172,05/27/22,06:15:00  AM,11.06,12.34,,,,
173,05/27/22,06:20:00  AM,11.02,12.38,,,,
174,05/27/22,06:25:00  AM,11.00,12.36,,,,
175,05/27/22,06:30:00  AM,11.02,12.34,,,,
176,05/27/22,06:35:00  AM,11.08,12.32,,,,
177,05/27/22,06:40:00  AM,11.09,12.30,,,,
178,05/27/22,06:45:00  AM,11.09,12.32,,,,
179,05/27/22,06:50:00  AM,11.10,12.34,,,,
180,05/27/22,06:55:00  AM,11.08,12.32,,,,
181,05/27/22,07:00:00  AM,11.04,12.28,,,,
182,05/27/22,07:05:00  AM,11.03,12.28,,,,
183,05/27/22,07:10:00  AM,10.97,12.32,,,,
184,05/27/22,07:15:00  AM,10.96,12.32,,,,
185,05/27/22,07:20:00  AM,10.97,12.32,,,,
186,05/27/22,07:25:00  AM,11.00,12.32,,,,
187,05/27/22,07:30:00  AM,11.00,12.32,,,,
188,05/27/22,07:35:00  AM,10.95,12.36,,,,
189,05/27/22,07:40:00  AM,10.64,12.44,,,,
190,05/27/22,07:45:00  AM,9.72,15.88,,,,
191,05/27/22,07:50:00  AM,10.15,14.42,,,,
192,05/27/22,07:55:00  AM,10.24,13.98,,,,
193,05/27/22,08:00:00  AM,10.29,13.82,,,,
194,05/27/22,08:05:00  AM,10.30,13.76,,,,
195,05/27/22,08:10:00  AM,10.28,13.76,,,,
196,05/27/22,08:15:00  AM,10.27,13.80,,,,
197,05/27/22,08:20:00  AM,10.24,13.86,,,,
198,05/27/22,08:25:00  AM,10.22,13.94,,,,
199,05/27/22,08:30:00  AM,10.22,14.02,,,,
200,05/27/22,08:35:00  AM,10.19,14.10,,,,
201,05/27/22,08:40:00  AM,10.17,14.18,,,,
202,05/27/22,08:45:00  AM,10.15,14.26,,,,
203,05/27/22,08:50:00  AM,10.12,14.36,,,,
204,05/27/22,08:55:00  AM,10.11,14.44,,,,
205,05/27/22,09:00:00  AM,10.08,14.54,,,,
206,05/27/22,09:05:00  AM,10.06,14.62,,,,
207,05/27/22,09:10:00  AM,10.02,14.70,,,,
208,05/27/22,09:15:00  AM,10.02,14.80,,,,
209,05/27/22,09:20:00  AM,10.00,14.88,,,,
210,05/27/22,09:25:00  AM,9.96,14.96,,,,
211,05/27/22,09:30:00  AM,9.96,15.04,,,,
212,05/27/22,09:35:00  AM,9.93,15.12,,,,
213,05/27/22,09:40:00  AM,9.91,15.22,,,,
214,05/27/22,09:45:00  AM,9.83,15.44,,,,
215,05/27/22,09:50:00  AM,9.72,15.74,,,,
216,05/27/22,09:53:32  AM,,,Logged,,,
217,05/27/22,09:53:34  AM,,,,Logged,,
218,05/27/22,09:53:36  AM,,,,,Logged,Logged
