"Plot Title: 2022spring-20358774-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20358774, SEN S/N: 20358774)","Temp, °C (LGR S/N: 20358774, SEN S/N: 20358774)","Coupler Attached (LGR S/N: 20358774)","Host Connected (LGR S/N: 20358774)","Stopped (LGR S/N: 20358774)","End Of File (LGR S/N: 20358774)"
155,05/27/22,04:50:00  AM,10.69,12.88,,,,
156,05/27/22,04:55:00  AM,10.66,12.86,,,,
157,05/27/22,05:00:00  AM,10.72,12.84,,,,
158,05/27/22,05:05:00  AM,10.65,12.82,,,,
159,05/27/22,05:10:00  AM,10.64,12.80,,,,
160,05/27/22,05:15:00  AM,10.71,12.70,,,,
161,05/27/22,05:20:00  AM,10.76,12.70,,,,
162,05/27/22,05:25:00  AM,10.73,12.64,,,,
163,05/27/22,05:30:00  AM,10.78,12.60,,,,
164,05/27/22,05:35:00  AM,10.87,12.56,,,,
165,05/27/22,05:40:00  AM,10.78,12.56,,,,
166,05/27/22,05:45:00  AM,10.78,12.50,,,,
167,05/27/22,05:50:00  AM,10.77,12.52,,,,
168,05/27/22,05:55:00  AM,10.75,12.50,,,,
169,05/27/22,06:00:00  AM,10.81,12.44,,,,
170,05/27/22,06:05:00  AM,10.85,12.42,,,,
171,05/27/22,06:10:00  AM,10.84,12.42,,,,
172,05/27/22,06:15:00  AM,10.85,12.44,,,,
173,05/27/22,06:20:00  AM,10.78,12.50,,,,
174,05/27/22,06:25:00  AM,10.74,12.52,,,,
175,05/27/22,06:30:00  AM,10.83,12.52,,,,
176,05/27/22,06:35:00  AM,10.85,12.58,,,,
177,05/27/22,06:40:00  AM,10.87,12.60,,,,
178,05/27/22,06:45:00  AM,10.87,12.62,,,,
179,05/27/22,06:50:00  AM,10.82,12.62,,,,
180,05/27/22,06:55:00  AM,10.76,12.62,,,,
181,05/27/22,07:00:00  AM,10.76,12.60,,,,
182,05/27/22,07:05:00  AM,10.72,12.62,,,,
183,05/27/22,07:10:00  AM,10.72,12.64,,,,
184,05/27/22,07:15:00  AM,10.68,12.64,,,,
185,05/27/22,07:20:00  AM,10.74,12.64,,,,
186,05/27/22,07:25:00  AM,10.73,12.64,,,,
187,05/27/22,07:30:00  AM,10.81,12.64,,,,
188,05/27/22,07:35:00  AM,10.73,12.58,,,,
189,05/27/22,07:40:00  AM,10.42,13.84,,,,
190,05/27/22,07:45:00  AM,10.24,14.30,,,,
191,05/27/22,07:50:00  AM,10.26,14.58,,,,
192,05/27/22,07:55:00  AM,10.01,14.96,,,,
193,05/27/22,08:00:00  AM,9.90,15.22,,,,
194,05/27/22,08:05:00  AM,9.83,15.48,,,,
195,05/27/22,08:10:00  AM,9.77,15.72,,,,
196,05/27/22,08:15:00  AM,9.72,15.94,,,,
197,05/27/22,08:20:00  AM,9.65,16.16,,,,
198,05/27/22,08:25:00  AM,9.60,16.36,,,,
199,05/27/22,08:30:00  AM,9.55,16.54,,,,
200,05/27/22,08:35:00  AM,9.51,16.70,,,,
201,05/27/22,08:40:00  AM,9.48,16.86,,,,
202,05/27/22,08:45:00  AM,9.43,17.00,,,,
203,05/27/22,08:50:00  AM,9.42,17.16,,,,
204,05/27/22,08:55:00  AM,9.38,17.30,,,,
205,05/27/22,09:00:00  AM,9.43,17.66,,,,
206,05/27/22,09:05:00  AM,9.30,18.06,,,,
207,05/27/22,09:10:00  AM,9.31,18.14,,,,
208,05/27/22,09:15:00  AM,9.28,18.24,,,,
209,05/27/22,09:20:00  AM,9.24,18.32,,,,
210,05/27/22,09:25:00  AM,9.11,18.40,,,,
211,05/27/22,09:27:07  AM,,,Logged,,,
212,05/27/22,09:27:10  AM,,,,Logged,,
213,05/27/22,09:27:11  AM,,,,,Logged,Logged
