"Plot Title: 2022spring-20291889-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20291889, SEN S/N: 20291889)","Temp, °C (LGR S/N: 20291889, SEN S/N: 20291889)","Coupler Attached (LGR S/N: 20291889)","Host Connected (LGR S/N: 20291889)","Stopped (LGR S/N: 20291889)","End Of File (LGR S/N: 20291889)"
1,05/26/22,04:00:00  PM,8.74,20.86,,,,
2,05/26/22,04:05:00  PM,8.57,21.32,,,,
3,05/26/22,04:10:00  PM,8.58,21.22,,,,
4,05/26/22,04:15:00  PM,8.63,21.02,,,,
5,05/26/22,04:20:00  PM,8.70,21.42,,,,
6,05/26/22,04:25:00  PM,10.17,17.42,,,,
7,05/26/22,04:30:00  PM,10.65,16.06,,,,
8,05/26/22,04:35:00  PM,10.79,15.52,,,,
9,05/26/22,04:40:00  PM,10.89,15.32,,,,
10,05/26/22,04:45:00  PM,10.92,15.36,,,,
11,05/26/22,04:50:00  PM,10.98,15.44,,,,
12,05/26/22,04:55:00  PM,10.89,15.50,,,,
13,05/26/22,05:00:00  PM,10.84,15.54,,,,
14,05/26/22,05:05:00  PM,10.86,15.56,,,,
15,05/26/22,05:10:00  PM,10.81,15.54,,,,
16,05/26/22,05:15:00  PM,10.73,15.54,,,,
17,05/26/22,05:20:00  PM,10.66,15.54,,,,
18,05/26/22,05:25:00  PM,10.63,15.60,,,,
19,05/26/22,05:30:00  PM,10.60,15.68,,,,
20,05/26/22,05:35:00  PM,10.57,15.74,,,,
21,05/26/22,05:40:00  PM,10.53,15.72,,,,
22,05/26/22,05:45:00  PM,10.53,15.70,,,,
23,05/26/22,05:50:00  PM,10.56,15.70,,,,
24,05/26/22,05:55:00  PM,10.70,15.68,,,,
25,05/26/22,06:00:00  PM,10.80,15.70,,,,
26,05/26/22,06:05:00  PM,10.79,15.70,,,,
27,05/26/22,06:10:00  PM,10.81,15.70,,,,
28,05/26/22,06:15:00  PM,10.80,15.70,,,,
29,05/26/22,06:20:00  PM,10.74,15.70,,,,
30,05/26/22,06:25:00  PM,10.70,15.70,,,,
31,05/26/22,06:30:00  PM,11.00,15.70,,,,
32,05/26/22,06:35:00  PM,10.96,15.66,,,,
33,05/26/22,06:40:00  PM,10.91,15.66,,,,
34,05/26/22,06:45:00  PM,10.79,15.62,,,,
35,05/26/22,06:50:00  PM,10.84,15.60,,,,
36,05/26/22,06:55:00  PM,10.90,15.58,,,,
37,05/26/22,07:00:00  PM,10.89,15.60,,,,
38,05/26/22,07:05:00  PM,10.84,15.58,,,,
39,05/26/22,07:10:00  PM,10.84,15.58,,,,
40,05/26/22,07:15:00  PM,10.84,15.56,,,,
41,05/26/22,07:20:00  PM,10.83,15.54,,,,
42,05/26/22,07:25:00  PM,10.76,15.52,,,,
43,05/26/22,07:30:00  PM,10.74,15.48,,,,
44,05/26/22,07:35:00  PM,10.73,15.42,,,,
45,05/26/22,07:40:00  PM,10.82,15.36,,,,
46,05/26/22,07:45:00  PM,10.77,15.32,,,,
47,05/26/22,07:50:00  PM,10.82,15.30,,,,
48,05/26/22,07:55:00  PM,10.82,15.30,,,,
49,05/26/22,08:00:00  PM,10.93,15.28,,,,
50,05/26/22,08:05:00  PM,10.90,15.26,,,,
51,05/26/22,08:10:00  PM,10.91,15.26,,,,
52,05/26/22,08:15:00  PM,10.86,15.24,,,,
53,05/26/22,08:20:00  PM,10.81,15.24,,,,
54,05/26/22,08:25:00  PM,10.79,15.22,,,,
55,05/26/22,08:30:00  PM,10.79,15.20,,,,
56,05/26/22,08:35:00  PM,10.78,15.20,,,,
57,05/26/22,08:40:00  PM,10.77,15.20,,,,
58,05/26/22,08:45:00  PM,10.77,15.20,,,,
59,05/26/22,08:50:00  PM,10.79,15.18,,,,
60,05/26/22,08:55:00  PM,10.79,15.16,,,,
61,05/26/22,09:00:00  PM,10.79,15.14,,,,
62,05/26/22,09:05:00  PM,10.80,15.12,,,,
63,05/26/22,09:10:00  PM,10.82,15.12,,,,
64,05/26/22,09:15:00  PM,10.83,15.10,,,,
65,05/26/22,09:20:00  PM,10.79,15.06,,,,
66,05/26/22,09:25:00  PM,10.80,15.02,,,,
67,05/26/22,09:30:00  PM,10.75,15.00,,,,
68,05/26/22,09:35:00  PM,10.73,14.98,,,,
69,05/26/22,09:40:00  PM,10.66,14.98,,,,
70,05/26/22,09:45:00  PM,10.64,14.96,,,,
71,05/26/22,09:50:00  PM,10.64,14.94,,,,
72,05/26/22,09:55:00  PM,10.69,14.92,,,,
73,05/26/22,10:00:00  PM,10.72,14.90,,,,
74,05/26/22,10:05:00  PM,10.72,14.86,,,,
75,05/26/22,10:10:00  PM,10.71,14.84,,,,
76,05/26/22,10:15:00  PM,10.71,14.76,,,,
77,05/26/22,10:20:00  PM,10.71,14.60,,,,
78,05/26/22,10:25:00  PM,10.71,14.62,,,,
79,05/26/22,10:30:00  PM,10.66,14.64,,,,
80,05/26/22,10:35:00  PM,10.61,14.66,,,,
81,05/26/22,10:40:00  PM,10.58,14.62,,,,
