"Plot Title: 2022spring-10922223-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10922223, SEN S/N: 10922223)","Temp, °C (LGR S/N: 10922223, SEN S/N: 10922223)","Coupler Attached (LGR S/N: 10922223)","Host Connected (LGR S/N: 10922223)","Stopped (LGR S/N: 10922223)","End Of File (LGR S/N: 10922223)"
1,05/26/22,04:00:00  PM,8.73,18.36,,,,
2,05/26/22,04:05:00  PM,8.72,18.42,,,,
3,05/26/22,04:10:00  PM,8.71,18.44,,,,
4,05/26/22,04:15:00  PM,8.71,18.48,,,,
5,05/26/22,04:20:00  PM,8.69,18.54,,,,
6,05/26/22,04:25:00  PM,8.93,17.92,,,,
7,05/26/22,04:30:00  PM,10.58,16.16,,,,
8,05/26/22,04:35:00  PM,10.88,15.46,,,,
9,05/26/22,04:40:00  PM,11.04,15.24,,,,
10,05/26/22,04:45:00  PM,11.07,15.32,,,,
11,05/26/22,04:50:00  PM,11.09,15.38,,,,
12,05/26/22,04:55:00  PM,11.05,15.44,,,,
13,05/26/22,05:00:00  PM,11.05,15.46,,,,
14,05/26/22,05:05:00  PM,10.99,15.44,,,,
15,05/26/22,05:10:00  PM,11.03,15.44,,,,
16,05/26/22,05:15:00  PM,11.02,15.46,,,,
17,05/26/22,05:20:00  PM,11.03,15.48,,,,
18,05/26/22,05:25:00  PM,11.00,15.56,,,,
19,05/26/22,05:30:00  PM,11.02,15.64,,,,
20,05/26/22,05:35:00  PM,11.00,15.66,,,,
21,05/26/22,05:40:00  PM,10.94,15.64,,,,
22,05/26/22,05:45:00  PM,10.93,15.62,,,,
23,05/26/22,05:50:00  PM,10.93,15.60,,,,
24,05/26/22,05:55:00  PM,11.05,15.60,,,,
25,05/26/22,06:00:00  PM,11.04,15.62,,,,
26,05/26/22,06:05:00  PM,11.03,15.62,,,,
27,05/26/22,06:10:00  PM,11.05,15.64,,,,
28,05/26/22,06:15:00  PM,11.04,15.64,,,,
29,05/26/22,06:20:00  PM,11.01,15.62,,,,
30,05/26/22,06:25:00  PM,10.99,15.62,,,,
31,05/26/22,06:30:00  PM,11.07,15.60,,,,
32,05/26/22,06:35:00  PM,11.03,15.58,,,,
33,05/26/22,06:40:00  PM,10.91,15.52,,,,
34,05/26/22,06:45:00  PM,10.86,15.50,,,,
35,05/26/22,06:50:00  PM,10.94,15.48,,,,
36,05/26/22,06:55:00  PM,10.90,15.48,,,,
37,05/26/22,07:00:00  PM,10.97,15.48,,,,
38,05/26/22,07:05:00  PM,10.93,15.48,,,,
39,05/26/22,07:10:00  PM,10.97,15.48,,,,
40,05/26/22,07:15:00  PM,10.97,15.46,,,,
41,05/26/22,07:20:00  PM,10.94,15.44,,,,
42,05/26/22,07:25:00  PM,10.93,15.44,,,,
43,05/26/22,07:30:00  PM,10.86,15.40,,,,
44,05/26/22,07:35:00  PM,10.88,15.36,,,,
45,05/26/22,07:40:00  PM,10.89,15.32,,,,
46,05/26/22,07:45:00  PM,10.93,15.26,,,,
47,05/26/22,07:50:00  PM,11.01,15.20,,,,
48,05/26/22,07:55:00  PM,11.00,15.18,,,,
